Date,Adj Close
2006-08-08,4967.9501953125
2006-08-09,5025.14990234375
2006-08-10,4976.64013671875
2006-08-11,4985.52001953125
2006-08-14,5046.93017578125
2006-08-15,5115.02001953125
2006-08-16,5137.31005859375
2006-08-17,5144.83984375
2006-08-18,5135.68994140625
2006-08-21,5104.64990234375
2006-08-22,5128.330078125
2006-08-23,5082.72998046875
2006-08-24,5112.85009765625
2006-08-25,5111.1298828125
2006-08-28,5148.52001953125
2006-08-29,5160.31982421875
2006-08-30,5182.7900390625
2006-08-31,5165.0400390625
2006-09-01,5183.4501953125
2006-09-04,5203.240234375
2006-09-05,5172.85009765625
2006-09-06,5115.52001953125
2006-09-07,5060.08984375
2006-09-08,5073.56982421875
2006-09-11,5058.31005859375
2006-09-12,5125.97021484375
2006-09-13,5137.93017578125
2006-09-14,5123.85009765625
2006-09-15,5144.8798828125
2006-09-18,5146.9599609375
2006-09-19,5115.990234375
2006-09-20,5192.740234375
2006-09-21,5208.31982421875
2006-09-22,5141.9501953125
2006-09-25,5146.490234375
2006-09-26,5219.58984375
2006-09-27,5243.10009765625
2006-09-28,5250.009765625
2006-09-29,5250.009765625
2006-10-02,5243.1298828125
2006-10-03,5219.7900390625
2006-10-04,5256.5498046875
2006-10-05,5288.52978515625
2006-10-06,5282.06005859375
2006-10-09,5284.740234375
2006-10-10,5309.7900390625
2006-10-11,5313.18994140625
2006-10-12,5361.509765625
2006-10-13,5353.22998046875
2006-10-16,5361.97021484375
2006-10-17,5302.990234375
2006-10-18,5361.2900390625
2006-10-19,5359.740234375
2006-10-20,5375.35009765625
2006-10-23,5411.81005859375
2006-10-24,5404.5400390625
2006-10-25,5422.27978515625
2006-10-26,5433.7900390625
2006-10-27,5396.02978515625
2006-10-30,5362.22998046875
2006-10-31,5348.72998046875
2006-11-01,5370.85986328125
2006-11-02,5310.06982421875
2006-11-03,5336.2998046875
2006-11-06,5402.35986328125
2006-11-07,5437.77978515625
2006-11-08,5437.16015625
2006-11-09,5448.60009765625
2006-11-10,5447.5
2006-11-13,5490.56005859375
2006-11-14,5476.27978515625
2006-11-15,5511.52978515625
2006-11-16,5505.72021484375
2006-11-17,5439.7099609375
2006-11-20,5454.740234375
2006-11-21,5459.35009765625
2006-11-22,5452.490234375
2006-11-23,5424.85986328125
2006-11-24,5389.4599609375
2006-11-27,5308.64990234375
2006-11-28,5306.240234375
2006-11-29,5381.25
2006-11-30,5327.64013671875
2006-12-01,5254.0498046875
2006-12-04,5296.080078125
2006-12-05,5359.68994140625
2006-12-06,5350.6201171875
2006-12-07,5379.2099609375
2006-12-08,5384.16015625
2006-12-11,5427.56005859375
2006-12-12,5426.81982421875
2006-12-13,5475.85009765625
2006-12-14,5509.580078125
2006-12-15,5541.6201171875
2006-12-18,5530.31982421875
2006-12-19,5484.759765625
2006-12-20,5514.419921875
2006-12-21,5510.39013671875
2006-12-22,5453.93994140625
2006-12-27,5540.009765625
2006-12-28,5533.35986328125
2006-12-29,5541.759765625
2007-01-02,5617.7099609375
2007-01-03,5610.919921875
2007-01-04,5574.56005859375
2007-01-05,5517.35009765625
2007-01-08,5518.58984375
2007-01-09,5533.02978515625
2007-01-10,5501.9501953125
2007-01-11,5609.7998046875
2007-01-12,5617.6201171875
2007-01-15,5631.080078125
2007-01-16,5591.5400390625
2007-01-17,5561.77978515625
2007-01-18,5555.0400390625
2007-01-19,5614.7001953125
2007-01-22,5579.77978515625
2007-01-23,5575.06982421875
2007-01-24,5638.080078125
2007-01-25,5609.2001953125
2007-01-26,5582.2998046875
2007-01-29,5619.7001953125
2007-01-30,5645.58984375
2007-01-31,5608.31005859375
2007-02-01,5662.25
2007-02-02,5677.2998046875
2007-02-05,5681.10986328125
2007-02-06,5676.77978515625
2007-02-07,5703.0
2007-02-08,5665.10009765625
2007-02-09,5692.4501953125
2007-02-12,5643.9501953125
2007-02-13,5682.68994140625
2007-02-14,5725.83984375
2007-02-15,5720.8798828125
2007-02-16,5713.58984375
2007-02-19,5739.89990234375
2007-02-20,5713.4501953125
2007-02-21,5694.56005859375
2007-02-22,5707.85986328125
2007-02-23,5716.3798828125
2007-02-26,5762.5400390625
2007-02-27,5588.39013671875
2007-02-28,5516.31982421875
2007-03-01,5458.39990234375
2007-03-02,5424.7001953125
2007-03-05,5385.02978515625
2007-03-06,5437.1298828125
2007-03-07,5455.06982421875
2007-03-08,5524.259765625
2007-03-09,5537.83984375
2007-03-12,5496.06982421875
2007-03-13,5432.93994140625
2007-03-14,5296.22021484375
2007-03-15,5389.85009765625
2007-03-16,5382.16015625
2007-03-19,5458.9501953125
2007-03-20,5503.27001953125
2007-03-21,5502.18017578125
2007-03-22,5598.3701171875
2007-03-23,5634.75
2007-03-26,5576.2998046875
2007-03-27,5587.06005859375
2007-03-28,5552.68994140625
2007-03-29,5631.52978515625
2007-03-30,5634.16015625
2007-04-02,5645.56005859375
2007-04-03,5711.91015625
2007-04-04,5739.009765625
2007-04-05,5741.3798828125
2007-04-10,5766.27001953125
2007-04-11,5751.919921875
2007-04-12,5748.93994140625
2007-04-13,5789.33984375
2007-04-16,5861.97021484375
2007-04-17,5858.14013671875
2007-04-18,5835.9501953125
2007-04-19,5829.0400390625
2007-04-20,5938.89990234375
2007-04-23,5917.31982421875
2007-04-24,5886.02978515625
2007-04-25,5947.330078125
2007-04-26,5944.43994140625
2007-04-27,5930.77001953125
2007-04-30,5960.0400390625
2007-05-02,5990.1298828125
2007-05-03,6004.27978515625
2007-05-04,6068.830078125
2007-05-07,6071.47998046875
2007-05-08,6034.25
2007-05-09,6051.6298828125
2007-05-10,6012.759765625
2007-05-11,6050.6298828125
2007-05-14,6026.419921875
2007-05-15,6049.759765625
2007-05-16,6017.91015625
2007-05-17,6027.0
2007-05-18,6101.14013671875
2007-05-21,6089.91015625
2007-05-22,6089.72021484375
2007-05-23,6120.2001953125
2007-05-24,6048.31005859375
2007-05-25,6057.490234375
2007-05-28,6071.47021484375
2007-05-29,6056.39013671875
2007-05-30,6042.14990234375
2007-05-31,6104.0
2007-06-01,6168.14990234375
2007-06-04,6125.81005859375
2007-06-05,6078.5400390625
2007-06-06,5977.8701171875
2007-06-07,5890.490234375
2007-06-08,5883.2900390625
2007-06-11,5940.08984375
2007-06-12,5898.16015625
2007-06-13,5934.27001953125
2007-06-14,6047.22998046875
2007-06-15,6105.27978515625
2007-06-18,6087.14990234375
2007-06-19,6071.669921875
2007-06-20,6093.2900390625
2007-06-21,6029.7900390625
2007-06-22,6023.25
2007-06-25,6002.85009765625
2007-06-26,5953.35986328125
2007-06-27,5941.669921875
2007-06-28,6006.31005859375
2007-06-29,6054.93017578125
2007-07-02,6026.9501953125
2007-07-03,6069.83984375
2007-07-04,6098.080078125
2007-07-05,6059.52978515625
2007-07-06,6102.68994140625
2007-07-09,6104.66015625
2007-07-10,6019.22021484375
2007-07-11,6001.08984375
2007-07-12,6103.0498046875
2007-07-13,6117.9599609375
2007-07-16,6125.60009765625
2007-07-17,6099.2099609375
2007-07-18,5995.97021484375
2007-07-19,6065.5
2007-07-20,5957.16015625
2007-07-23,6009.16015625
2007-07-24,5907.47021484375
2007-07-25,5837.10986328125
2007-07-26,5675.0498046875
2007-07-27,5643.9599609375
2007-07-30,5646.35986328125
2007-07-31,5751.080078125
2007-08-01,5654.2998046875
2007-08-02,5682.06982421875
2007-08-03,5597.89013671875
2007-08-06,5532.990234375
2007-08-07,5620.39990234375
2007-08-08,5749.2900390625
2007-08-09,5624.77978515625
2007-08-10,5448.6298828125
2007-08-13,5569.27978515625
2007-08-14,5478.66015625
2007-08-15,5442.72021484375
2007-08-16,5265.47021484375
2007-08-17,5363.6298828125
2007-08-20,5399.3798828125
2007-08-21,5418.77978515625
2007-08-22,5518.169921875
2007-08-23,5523.330078125
2007-08-24,5569.3798828125
2007-08-27,5590.5400390625
2007-08-28,5474.169921875
2007-08-29,5520.02001953125
2007-08-30,5592.52978515625
2007-08-31,5662.7001953125
2007-09-03,5651.27001953125
2007-09-04,5672.72021484375
2007-09-05,5551.5498046875
2007-09-06,5576.6201171875
2007-09-07,5430.10009765625
2007-09-10,5386.43017578125
2007-09-11,5478.93994140625
2007-09-12,5508.009765625
2007-09-13,5565.97021484375
2007-09-14,5538.919921875
2007-09-17,5439.3701171875
2007-09-18,5549.35009765625
2007-09-19,5730.81982421875
2007-09-20,5688.759765625
2007-09-21,5700.64990234375
2007-09-24,5692.490234375
2007-09-25,5641.58984375
2007-09-26,5690.77001953125
2007-09-27,5733.3701171875
2007-09-28,5715.68994140625
2007-10-01,5773.259765625
2007-10-02,5799.27001953125
2007-10-03,5806.18017578125
2007-10-04,5804.39013671875
2007-10-05,5843.240234375
2007-10-08,5829.39990234375
2007-10-09,5861.93017578125
2007-10-10,5838.490234375
2007-10-11,5862.830078125
2007-10-12,5843.9501953125
2007-10-15,5807.43994140625
2007-10-16,5774.35986328125
2007-10-17,5818.7998046875
2007-10-18,5767.240234375
2007-10-19,5740.47998046875
2007-10-22,5661.27001953125
2007-10-23,5705.0498046875
2007-10-24,5674.669921875
2007-10-25,5760.2998046875
2007-10-26,5794.8701171875
2007-10-29,5836.18994140625
2007-10-30,5803.93017578125
2007-10-31,5847.9501953125
2007-11-01,5730.919921875
2007-11-02,5720.419921875
2007-11-05,5684.6201171875
2007-11-06,5709.419921875
2007-11-07,5683.22021484375
2007-11-08,5631.6298828125
2007-11-09,5524.18017578125
2007-11-12,5535.56005859375
2007-11-13,5538.91015625
2007-11-14,5613.60009765625
2007-11-15,5561.1298828125
2007-11-16,5523.6298828125
2007-11-19,5432.56982421875
2007-11-20,5506.68017578125
2007-11-21,5381.2998046875
2007-11-22,5416.10009765625
2007-11-23,5521.169921875
2007-11-26,5458.39013671875
2007-11-27,5434.169921875
2007-11-28,5561.2099609375
2007-11-29,5598.10986328125
2007-11-30,5670.56982421875
2007-12-03,5629.4599609375
2007-12-04,5547.2099609375
2007-12-05,5659.06982421875
2007-12-06,5673.759765625
2007-12-07,5718.75
2007-12-10,5750.919921875
2007-12-11,5724.759765625
2007-12-12,5743.31982421875
2007-12-13,5590.91015625
2007-12-14,5605.35986328125
2007-12-17,5514.8798828125
2007-12-18,5509.3701171875
2007-12-19,5497.419921875
2007-12-20,5511.4501953125
2007-12-21,5602.77001953125
2007-12-24,5614.27978515625
2007-12-27,5627.47998046875
2007-12-28,5627.25
2007-12-31,5614.080078125
2008-01-02,5550.35986328125
2008-01-03,5546.080078125
2008-01-04,5446.7900390625
2008-01-07,5452.830078125
2008-01-08,5495.669921875
2008-01-09,5435.419921875
2008-01-10,5400.43017578125
2008-01-11,5371.41015625
2008-01-14,5403.509765625
2008-01-15,5250.81982421875
2008-01-16,5225.39013671875
2008-01-17,5157.08984375
2008-01-18,5092.39990234375
2008-01-21,4744.4501953125
2008-01-22,4842.5400390625
2008-01-23,4636.759765625
2008-01-24,4915.2900390625
2008-01-25,4878.1201171875
2008-01-28,4848.2998046875
2008-01-29,4941.4501953125
2008-01-30,4873.56982421875
2008-01-31,4869.7900390625
2008-02-01,4978.06005859375
2008-02-04,4973.64013671875
2008-02-05,4776.85986328125
2008-02-06,4816.43017578125
2008-02-07,4723.7998046875
2008-02-08,4709.64990234375
2008-02-11,4682.7001953125
2008-02-12,4840.7099609375
2008-02-13,4855.39990234375
2008-02-14,4858.64990234375
2008-02-15,4771.7900390625
2008-02-18,4861.7998046875
2008-02-19,4885.830078125
2008-02-20,4812.81005859375
2008-02-21,4858.85009765625
2008-02-22,4824.5498046875
2008-02-25,4919.259765625
2008-02-26,4973.06982421875
2008-02-27,4968.81982421875
2008-02-28,4865.22998046875
2008-02-29,4790.66015625
2008-03-03,4742.66015625
2008-03-04,4675.91015625
2008-03-05,4756.419921875
2008-03-06,4678.0498046875
2008-03-07,4618.9599609375
2008-03-10,4566.990234375
2008-03-11,4627.68994140625
2008-03-12,4697.10009765625
2008-03-13,4630.18994140625
2008-03-14,4592.14990234375
2008-03-17,4431.0400390625
2008-03-18,4582.58984375
2008-03-19,4555.9501953125
2008-03-20,4533.72021484375
2008-03-25,4692.0
2008-03-26,4676.68017578125
2008-03-27,4719.52978515625
2008-03-28,4695.919921875
2008-03-31,4707.06982421875
2008-04-01,4866.0
2008-04-02,4911.97021484375
2008-04-03,4887.8701171875
2008-04-04,4900.8798828125
2008-04-07,4944.60009765625
2008-04-08,4912.68994140625
2008-04-09,4874.97021484375
2008-04-10,4859.419921875
2008-04-11,4797.93017578125
2008-04-14,4766.490234375
2008-04-15,4780.68017578125
2008-04-16,4855.10009765625
2008-04-17,4862.14013671875
2008-04-18,4961.68994140625
2008-04-21,4910.35009765625
2008-04-22,4872.64013671875
2008-04-23,4944.64990234375
2008-04-24,4929.5498046875
2008-04-25,4978.2099609375
2008-04-28,5012.75
2008-04-29,4977.10009765625
2008-04-30,4996.5400390625
2008-05-02,5069.7099609375
2008-05-05,5063.35986328125
2008-05-06,5040.919921875
2008-05-07,5075.31005859375
2008-05-08,5055.580078125
2008-05-09,4960.56005859375
2008-05-12,4976.2099609375
2008-05-13,4998.669921875
2008-05-14,5055.240234375
2008-05-15,5057.509765625
2008-05-16,5078.0400390625
2008-05-19,5142.10009765625
2008-05-20,5054.8798828125
2008-05-21,5027.5498046875
2008-05-22,5028.740234375
2008-05-23,4933.77001953125
2008-05-26,4937.83984375
2008-05-27,4906.56005859375
2008-05-28,4971.10986328125
2008-05-29,4975.89990234375
2008-05-30,5014.27978515625
2008-06-02,4935.2099609375
2008-06-03,4983.7099609375
2008-06-04,4915.06982421875
2008-06-05,4907.06005859375
2008-06-06,4795.31982421875
2008-06-09,4799.3798828125
2008-06-10,4761.080078125
2008-06-11,4660.91015625
2008-06-12,4672.2998046875
2008-06-13,4682.2998046875
2008-06-16,4657.740234375
2008-06-17,4686.330078125
2008-06-18,4618.75
2008-06-19,4591.39013671875
2008-06-20,4509.27001953125
2008-06-23,4511.3701171875
2008-06-24,4473.759765625
2008-06-25,4536.2900390625
2008-06-26,4426.18994140625
2008-06-27,4397.31982421875
2008-06-30,4434.85009765625
2008-07-01,4341.2099609375
2008-07-02,4296.47998046875
2008-07-03,4343.990234375
2008-07-04,4266.0
2008-07-07,4342.58984375
2008-07-08,4275.60986328125
2008-07-09,4339.66015625
2008-07-10,4231.56005859375
2008-07-11,4100.64013671875
2008-07-14,4142.52978515625
2008-07-15,4061.14990234375
2008-07-16,4112.4501953125
2008-07-17,4225.990234375
2008-07-18,4299.35986328125
2008-07-21,4327.14013671875
2008-07-22,4327.259765625
2008-07-23,4408.740234375
2008-07-24,4347.990234375
2008-07-25,4377.18017578125
2008-07-28,4324.4501953125
2008-07-29,4320.490234375
2008-07-30,4400.5498046875
2008-07-31,4392.35986328125
2008-08-01,4314.33984375
2008-08-04,4280.6298828125
2008-08-05,4386.35009765625
2008-08-06,4448.330078125
2008-08-07,4457.43017578125
2008-08-08,4491.85009765625
2008-08-11,4538.490234375
2008-08-12,4518.47998046875
2008-08-13,4402.97021484375
2008-08-14,4420.91015625
2008-08-15,4453.6201171875
2008-08-18,4448.83984375
2008-08-19,4332.7900390625
2008-08-20,4365.8701171875
2008-08-21,4304.60986328125
2008-08-22,4400.4501953125
2008-08-25,4355.8701171875
2008-08-26,4368.5498046875
2008-08-27,4373.080078125
2008-08-28,4461.490234375
2008-08-29,4482.60009765625
2008-09-01,4472.1298828125
2008-09-02,4539.06982421875
2008-09-03,4447.1298828125
2008-09-04,4304.009765625
2008-09-05,4196.66015625
2008-09-08,4340.18017578125
2008-09-09,4293.33984375
2008-09-10,4283.66015625
2008-09-11,4249.06982421875
2008-09-12,4332.66015625
2008-09-15,4168.97021484375
2008-09-16,4087.39990234375
2008-09-17,4000.110107421875
2008-09-18,3957.860107421875
2008-09-19,4324.8701171875
2008-09-22,4223.509765625
2008-09-23,4139.81982421875
2008-09-24,4114.5400390625
2008-09-25,4226.81005859375
2008-09-26,4163.3798828125
2008-09-29,3953.47998046875
2008-09-30,4032.10009765625
2008-10-01,4054.5400390625
2008-10-02,3963.280029296875
2008-10-03,4080.75
2008-10-06,3711.97998046875
2008-10-07,3732.219970703125
2008-10-08,3496.889892578125
2008-10-09,3442.699951171875
2008-10-10,3176.489990234375
2008-10-13,3531.5
2008-10-14,3628.52001953125
2008-10-15,3381.070068359375
2008-10-16,3181.0
2008-10-17,3329.919921875
2008-10-20,3448.510009765625
2008-10-21,3475.39990234375
2008-10-22,3298.179931640625
2008-10-23,3310.8701171875
2008-10-24,3193.7900390625
2008-10-27,3067.35009765625
2008-10-28,3114.919921875
2008-10-29,3402.570068359375
2008-10-30,3407.820068359375
2008-10-31,3487.070068359375
2008-11-03,3527.969970703125
2008-11-04,3691.090087890625
2008-11-05,3618.110107421875
2008-11-06,3387.25
2008-11-07,3469.1201171875
2008-11-10,3505.75
2008-11-11,3336.409912109375
2008-11-12,3233.9599609375
2008-11-13,3269.4599609375
2008-11-14,3291.469970703125
2008-11-17,3182.030029296875
2008-11-18,3217.39990234375
2008-11-19,3087.889892578125
2008-11-20,2980.419921875
2008-11-21,2881.260009765625
2008-11-24,3172.110107421875
2008-11-25,3209.56005859375
2008-11-26,3169.85009765625
2008-11-27,3250.389892578125
2008-11-28,3262.679931640625
2008-12-01,3080.429931640625
2008-12-02,3152.89990234375
2008-12-03,3166.64990234375
2008-12-04,3161.159912109375
2008-12-05,2988.010009765625
2008-12-08,3247.47998046875
2008-12-09,3297.800048828125
2008-12-10,3320.31005859375
2008-12-11,3306.1298828125
2008-12-12,3213.60009765625
2008-12-15,3185.659912109375
2008-12-16,3251.659912109375
2008-12-17,3241.919921875
2008-12-18,3234.14990234375
2008-12-19,3225.89990234375
2008-12-22,3151.360107421875
2008-12-23,3128.409912109375
2008-12-24,3116.2099609375
2008-12-29,3130.719970703125
2008-12-30,3217.1298828125
2008-12-31,3217.969970703125
2009-01-02,3349.68994140625
2009-01-05,3359.919921875
2009-01-06,3396.219970703125
2009-01-07,3346.090087890625
2009-01-08,3324.330078125
2009-01-09,3299.5
2009-01-12,3246.1201171875
2009-01-13,3197.889892578125
2009-01-14,3052.0
2009-01-15,2995.8798828125
2009-01-16,3016.75
2009-01-19,2989.68994140625
2009-01-20,2925.280029296875
2009-01-21,2905.570068359375
2009-01-22,2869.6201171875
2009-01-23,2849.139892578125
2009-01-26,2955.3701171875
2009-01-27,2954.530029296875
2009-01-28,3076.010009765625
2009-01-29,3009.75
2009-01-30,2973.919921875
2009-02-02,2930.050048828125
2009-02-03,2982.389892578125
2009-02-04,3068.989990234375
2009-02-05,3066.2900390625
2009-02-06,3122.7900390625
2009-02-09,3134.8701171875
2009-02-10,3020.75
2009-02-11,3027.719970703125
2009-02-12,2964.340087890625
2009-02-13,2997.860107421875
2009-02-16,2962.219970703125
2009-02-17,2875.22998046875
2009-02-18,2874.070068359375
2009-02-19,2872.60009765625
2009-02-20,2750.550048828125
2009-02-23,2727.8701171875
2009-02-24,2708.050048828125
2009-02-25,2696.919921875
2009-02-26,2744.840087890625
2009-02-27,2702.47998046875
2009-03-02,2581.4599609375
2009-03-03,2554.550048828125
2009-03-04,2675.679931640625
2009-03-05,2569.6298828125
2009-03-06,2534.449951171875
2009-03-09,2519.2900390625
2009-03-10,2663.679931640625
2009-03-11,2674.199951171875
